sequence,pattern_55,pattern_46,pattern_34,pattern_28,pattern_19,pattern_10,pattern_4,pattern_1,pattern_52_52,pattern_49_49,pattern_43_43,pattern_40_40,pattern_37_37,pattern_31_31,pattern_25_25,pattern_22_22,pattern_16_16,pattern_13_13,pattern_7_7,session_id
43,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
49,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
31,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
31,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
31,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
40,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
39,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
31,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
28,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
34,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
18,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
13,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
22,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
22,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
52,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
52,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
52,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
43,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
25,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
15,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
49,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
31,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
49,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
34,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
33,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
34,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
34,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
34,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
40,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
7,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
52,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
27,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
7,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
7,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
40,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
43,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
40,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
4,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
25,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
10,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
15,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
49,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
31,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
52,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
52,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
28,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
52,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
43,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
49,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
43,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
22,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
43,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
34,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
55,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
4,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
55,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
25,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
34,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
7,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
43,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
34,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
10,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
55,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
28,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
13,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
28,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
25,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
10,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
31,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
10,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
31,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
10,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
46,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
37,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
31,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
22,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,116
33,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
34,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
19,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
16,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
38,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
16,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
34,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
33,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
37,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
36,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
37,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
37,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
37,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
28,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
43,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
37,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
37,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
55,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
28,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
22,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
46,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
7,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
37,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
36,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
38,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
52,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
43,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
34,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
52,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
49,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
52,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
52,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
55,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
55,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
55,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
28,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
55,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
19,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
19,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
43,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
19,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
52,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
19,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
55,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
43,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
55,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
55,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
43,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
55,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,117
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118
